"FILE_ID";"VARIANT_ID";"VARIANT_CORR";"PARTNUMBER";"NAME";"LONGDESCRIPTION";"CATEGORY_CODE";"BRAND";"STATUS";"PRICE";"ORIGIN_PRICE";"SYNC";"SELLER_ID";"PRODUCT_SKU";"PRODUCT_SKU_PARENT"
"61924";"E74010746-NEGRO";"0";"2000|E74010746-NEGRO";"E74010746-NEGRO";"E74010746-NEGRO";"yolo";"CMCL";"E";"240";"245";"0";"2000";"PMP900000010746";""
"61924";"E74010747-NEGRO";"0";"2000|E74010747-NEGRO";"E74010747-NEGRO";"E74010747-NEGRO";"yolo";"CMCL";"E";"171";"176";"0";"2000";"PMP900000010747";""
"61924";"E74010748-NEGRO";"0";"2000|E74010748-NEGRO";"E74010748-NEGRO";"E74010748-NEGRO";"yolo";"CMCL";"E";"45";"50";"0";"2000";"PMP900000010748";""
"61924";"E74010749-NEGRO";"0";"2000|E74010749-NEGRO";"E74010749-NEGRO";"E74010749-NEGRO";"yolo";"CMCL";"E";"106";"111";"0";"2000";"PMP900000010749";""
"61924";"E74010750-NEGRO";"0";"2000|E74010750-NEGRO";"E74010750-NEGRO";"E74010750-NEGRO";"yolo";"CMCL";"E";"243";"248";"0";"2000";"PMP900000010750";""
"61924";"E74010751-NEGRO";"0";"2000|E74010751-NEGRO";"E74010751-NEGRO";"E74010751-NEGRO";"yolo";"CMCL";"E";"51";"56";"0";"2000";"PMP900000010751";""
"61924";"E74010752-NEGRO";"0";"2000|E74010752-NEGRO";"E74010752-NEGRO";"E74010752-NEGRO";"yolo";"CMCL";"E";"178";"183";"0";"2000";"PMP900000010752";""
"61924";"E74010753-NEGRO";"0";"2000|E74010753-NEGRO";"E74010753-NEGRO";"E74010753-NEGRO";"yolo";"CMCL";"E";"41";"46";"0";"2000";"PMP900000010753";""
"61924";"E74010754-NEGRO";"0";"2000|E74010754-NEGRO";"E74010754-NEGRO";"E74010754-NEGRO";"yolo";"CMCL";"E";"174";"179";"0";"2000";"PMP900000010754";""
"61924";"E74010755-NEGRO";"0";"2000|E74010755-NEGRO";"E74010755-NEGRO";"E74010755-NEGRO";"yolo";"CMCL";"E";"226";"231";"0";"2000";"PMP900000010755";""
"61924";"E74010756-NEGRO";"0";"2000|E74010756-NEGRO";"E74010756-NEGRO";"E74010756-NEGRO";"yolo";"CMCL";"E";"109";"114";"0";"2000";"PMP900000010756";""
"61924";"E74010757-NEGRO";"0";"2000|E74010757-NEGRO";"E74010757-NEGRO";"E74010757-NEGRO";"yolo";"CMCL";"E";"177";"182";"0";"2000";"PMP900000010757";""
"61924";"E74010758-NEGRO";"0";"2000|E74010758-NEGRO";"E74010758-NEGRO";"E74010758-NEGRO";"yolo";"CMCL";"E";"223";"228";"0";"2000";"PMP900000010758";""
"61924";"E74010759-NEGRO";"0";"2000|E74010759-NEGRO";"E74010759-NEGRO";"E74010759-NEGRO";"yolo";"CMCL";"E";"206";"211";"0";"2000";"PMP900000010759";""
"61924";"E74010760-NEGRO";"0";"2000|E74010760-NEGRO";"E74010760-NEGRO";"E74010760-NEGRO";"yolo";"CMCL";"E";"174";"179";"0";"2000";"PMP900000010760";""
"61924";"E74010761-NEGRO";"0";"2000|E74010761-NEGRO";"E74010761-NEGRO";"E74010761-NEGRO";"yolo";"CMCL";"E";"80";"85";"0";"2000";"PMP900000010761";""
"61924";"E74010762-NEGRO";"0";"2000|E74010762-NEGRO";"E74010762-NEGRO";"E74010762-NEGRO";"yolo";"CMCL";"E";"128";"133";"0";"2000";"PMP900000010762";""
"61924";"E74010763-NEGRO";"0";"2000|E74010763-NEGRO";"E74010763-NEGRO";"E74010763-NEGRO";"yolo";"CMCL";"E";"138";"143";"0";"2000";"PMP900000010763";""
"61924";"E74010764-NEGRO";"0";"2000|E74010764-NEGRO";"E74010764-NEGRO";"E74010764-NEGRO";"yolo";"CMCL";"E";"107";"112";"0";"2000";"PMP900000010764";""
"61924";"E74010765-NEGRO";"0";"2000|E74010765-NEGRO";"E74010765-NEGRO";"E74010765-NEGRO";"yolo";"CMCL";"E";"197";"202";"0";"2000";"PMP900000010765";""
"61924";"E74010766-NEGRO";"0";"2000|E74010766-NEGRO";"E74010766-NEGRO";"E74010766-NEGRO";"yolo";"CMCL";"E";"91";"96";"0";"2000";"PMP900000010766";""
"61924";"E74010767-NEGRO";"0";"2000|E74010767-NEGRO";"E74010767-NEGRO";"E74010767-NEGRO";"yolo";"CMCL";"E";"142";"147";"0";"2000";"PMP900000010767";""
"61924";"E74010768-NEGRO";"0";"2000|E74010768-NEGRO";"E74010768-NEGRO";"E74010768-NEGRO";"yolo";"CMCL";"E";"61";"66";"0";"2000";"PMP900000010768";""
"61924";"E74010769-NEGRO";"0";"2000|E74010769-NEGRO";"E74010769-NEGRO";"E74010769-NEGRO";"yolo";"CMCL";"E";"155";"160";"0";"2000";"PMP900000010769";""
"61924";"E74010770-NEGRO";"0";"2000|E74010770-NEGRO";"E74010770-NEGRO";"E74010770-NEGRO";"yolo";"CMCL";"E";"192";"197";"0";"2000";"PMP900000010770";""
"61924";"E74010771-NEGRO";"0";"2000|E74010771-NEGRO";"E74010771-NEGRO";"E74010771-NEGRO";"yolo";"CMCL";"E";"72";"77";"0";"2000";"PMP900000010771";""
"61924";"E74010772-NEGRO";"0";"2000|E74010772-NEGRO";"E74010772-NEGRO";"E74010772-NEGRO";"yolo";"CMCL";"E";"53";"58";"0";"2000";"PMP900000010772";""
"61924";"E74010773-NEGRO";"0";"2000|E74010773-NEGRO";"E74010773-NEGRO";"E74010773-NEGRO";"yolo";"CMCL";"E";"168";"173";"0";"2000";"PMP900000010773";""
"61924";"E74010774-NEGRO";"0";"2000|E74010774-NEGRO";"E74010774-NEGRO";"E74010774-NEGRO";"yolo";"CMCL";"E";"115";"120";"0";"2000";"PMP900000010774";""
"61924";"E74010775-NEGRO";"0";"2000|E74010775-NEGRO";"E74010775-NEGRO";"E74010775-NEGRO";"yolo";"CMCL";"E";"236";"241";"0";"2000";"PMP900000010775";""
"61924";"E74010776-NEGRO";"0";"2000|E74010776-NEGRO";"E74010776-NEGRO";"E74010776-NEGRO";"yolo";"CMCL";"E";"199";"204";"0";"2000";"PMP900000010776";""
"61924";"E74010777-NEGRO";"0";"2000|E74010777-NEGRO";"E74010777-NEGRO";"E74010777-NEGRO";"yolo";"CMCL";"E";"227";"232";"0";"2000";"PMP900000010777";""
"61924";"E74010778-NEGRO";"0";"2000|E74010778-NEGRO";"E74010778-NEGRO";"E74010778-NEGRO";"yolo";"CMCL";"E";"39";"44";"0";"2000";"PMP900000010778";""
"61924";"E74010779-NEGRO";"0";"2000|E74010779-NEGRO";"E74010779-NEGRO";"E74010779-NEGRO";"yolo";"CMCL";"E";"209";"214";"0";"2000";"PMP900000010779";""
"61924";"E74010780-NEGRO";"0";"2000|E74010780-NEGRO";"E74010780-NEGRO";"E74010780-NEGRO";"yolo";"CMCL";"E";"66";"71";"0";"2000";"PMP900000010780";""
"61924";"E74010781-NEGRO";"0";"2000|E74010781-NEGRO";"E74010781-NEGRO";"E74010781-NEGRO";"yolo";"CMCL";"E";"230";"235";"0";"2000";"PMP900000010781";""
"61924";"E74010782-NEGRO";"0";"2000|E74010782-NEGRO";"E74010782-NEGRO";"E74010782-NEGRO";"yolo";"CMCL";"E";"236";"241";"0";"2000";"PMP900000010782";""
"61924";"E74010783-NEGRO";"0";"2000|E74010783-NEGRO";"E74010783-NEGRO";"E74010783-NEGRO";"yolo";"CMCL";"E";"223";"228";"0";"2000";"PMP900000010783";""
"61924";"E74010784-NEGRO";"0";"2000|E74010784-NEGRO";"E74010784-NEGRO";"E74010784-NEGRO";"yolo";"CMCL";"E";"142";"147";"0";"2000";"PMP900000010784";""
"61924";"E74010785-NEGRO";"0";"2000|E74010785-NEGRO";"E74010785-NEGRO";"E74010785-NEGRO";"yolo";"CMCL";"E";"89";"94";"0";"2000";"PMP900000010785";""
"61924";"E74010786-NEGRO";"0";"2000|E74010786-NEGRO";"E74010786-NEGRO";"E74010786-NEGRO";"yolo";"CMCL";"E";"145";"150";"0";"2000";"PMP900000010786";""
"61924";"E74010787-NEGRO";"0";"2000|E74010787-NEGRO";"E74010787-NEGRO";"E74010787-NEGRO";"yolo";"CMCL";"E";"115";"120";"0";"2000";"PMP900000010787";""
"61924";"E74010788-NEGRO";"0";"2000|E74010788-NEGRO";"E74010788-NEGRO";"E74010788-NEGRO";"yolo";"CMCL";"E";"54";"59";"0";"2000";"PMP900000010788";""
"61924";"E74010789-NEGRO";"0";"2000|E74010789-NEGRO";"E74010789-NEGRO";"E74010789-NEGRO";"yolo";"CMCL";"E";"159";"164";"0";"2000";"PMP900000010789";""
"61924";"E74010790-NEGRO";"0";"2000|E74010790-NEGRO";"E74010790-NEGRO";"E74010790-NEGRO";"yolo";"CMCL";"E";"115";"120";"0";"2000";"PMP900000010790";""
"61924";"E74010791-NEGRO";"0";"2000|E74010791-NEGRO";"E74010791-NEGRO";"E74010791-NEGRO";"yolo";"CMCL";"E";"148";"153";"0";"2000";"PMP900000010791";""
"61924";"E74010792-NEGRO";"0";"2000|E74010792-NEGRO";"E74010792-NEGRO";"E74010792-NEGRO";"yolo";"CMCL";"E";"146";"151";"0";"2000";"PMP900000010792";""
"61924";"E74010793-NEGRO";"0";"2000|E74010793-NEGRO";"E74010793-NEGRO";"E74010793-NEGRO";"yolo";"CMCL";"E";"40";"45";"0";"2000";"PMP900000010793";""
"61924";"E74010794-NEGRO";"0";"2000|E74010794-NEGRO";"E74010794-NEGRO";"E74010794-NEGRO";"yolo";"CMCL";"E";"197";"202";"0";"2000";"PMP900000010794";""
"61924";"E74010795-NEGRO";"0";"2000|E74010795-NEGRO";"E74010795-NEGRO";"E74010795-NEGRO";"yolo";"CMCL";"E";"175";"180";"0";"2000";"PMP900000010795";""
"61924";"E74010796-NEGRO";"0";"2000|E74010796-NEGRO";"E74010796-NEGRO";"E74010796-NEGRO";"yolo";"CMCL";"E";"100";"105";"0";"2000";"PMP900000010796";""
"61924";"E74010797-NEGRO";"0";"2000|E74010797-NEGRO";"E74010797-NEGRO";"E74010797-NEGRO";"yolo";"CMCL";"E";"193";"198";"0";"2000";"PMP900000010797";""
"61924";"E74010798-NEGRO";"0";"2000|E74010798-NEGRO";"E74010798-NEGRO";"E74010798-NEGRO";"yolo";"CMCL";"E";"213";"218";"0";"2000";"PMP900000010798";""
"61924";"E74010799-NEGRO";"0";"2000|E74010799-NEGRO";"E74010799-NEGRO";"E74010799-NEGRO";"yolo";"CMCL";"E";"41";"46";"0";"2000";"PMP900000010799";""
"61924";"E74010800-NEGRO";"0";"2000|E74010800-NEGRO";"E74010800-NEGRO";"E74010800-NEGRO";"yolo";"CMCL";"E";"186";"191";"0";"2000";"PMP900000010800";""
"61924";"E74010801-NEGRO";"0";"2000|E74010801-NEGRO";"E74010801-NEGRO";"E74010801-NEGRO";"yolo";"CMCL";"E";"157";"162";"0";"2000";"PMP900000010801";""
"61924";"E74010802-NEGRO";"0";"2000|E74010802-NEGRO";"E74010802-NEGRO";"E74010802-NEGRO";"yolo";"CMCL";"E";"108";"113";"0";"2000";"PMP900000010802";""
"61924";"E74010803-NEGRO";"0";"2000|E74010803-NEGRO";"E74010803-NEGRO";"E74010803-NEGRO";"yolo";"CMCL";"E";"101";"106";"0";"2000";"PMP900000010803";""
"61924";"E74010804-NEGRO";"0";"2000|E74010804-NEGRO";"E74010804-NEGRO";"E74010804-NEGRO";"yolo";"CMCL";"E";"85";"90";"0";"2000";"PMP900000010804";""
"61924";"E74010805-NEGRO";"0";"2000|E74010805-NEGRO";"E74010805-NEGRO";"E74010805-NEGRO";"yolo";"CMCL";"E";"144";"149";"0";"2000";"PMP900000010805";""
"61924";"E74010806-NEGRO";"0";"2000|E74010806-NEGRO";"E74010806-NEGRO";"E74010806-NEGRO";"yolo";"CMCL";"E";"115";"120";"0";"2000";"PMP900000010806";""
"61924";"E74010807-NEGRO";"0";"2000|E74010807-NEGRO";"E74010807-NEGRO";"E74010807-NEGRO";"yolo";"CMCL";"E";"67";"72";"0";"2000";"PMP900000010807";""
"61924";"E74010808-NEGRO";"0";"2000|E74010808-NEGRO";"E74010808-NEGRO";"E74010808-NEGRO";"yolo";"CMCL";"E";"247";"252";"0";"2000";"PMP900000010808";""
"61924";"E74010809-NEGRO";"0";"2000|E74010809-NEGRO";"E74010809-NEGRO";"E74010809-NEGRO";"yolo";"CMCL";"E";"93";"98";"0";"2000";"PMP900000010809";""
"61924";"E74010810-NEGRO";"0";"2000|E74010810-NEGRO";"E74010810-NEGRO";"E74010810-NEGRO";"yolo";"CMCL";"E";"87";"92";"0";"2000";"PMP900000010810";""
"61924";"E74010811-NEGRO";"0";"2000|E74010811-NEGRO";"E74010811-NEGRO";"E74010811-NEGRO";"yolo";"CMCL";"E";"51";"56";"0";"2000";"PMP900000010811";""
"61924";"E74010812-NEGRO";"0";"2000|E74010812-NEGRO";"E74010812-NEGRO";"E74010812-NEGRO";"yolo";"CMCL";"E";"143";"148";"0";"2000";"PMP900000010812";""
"61924";"E74010813-NEGRO";"0";"2000|E74010813-NEGRO";"E74010813-NEGRO";"E74010813-NEGRO";"yolo";"CMCL";"E";"183";"188";"0";"2000";"PMP900000010813";""
"61924";"E74010814-NEGRO";"0";"2000|E74010814-NEGRO";"E74010814-NEGRO";"E74010814-NEGRO";"yolo";"CMCL";"E";"241";"246";"0";"2000";"PMP900000010814";""
"61924";"E74010815-NEGRO";"0";"2000|E74010815-NEGRO";"E74010815-NEGRO";"E74010815-NEGRO";"yolo";"CMCL";"E";"146";"151";"0";"2000";"PMP900000010815";""
"61924";"E74010816-NEGRO";"0";"2000|E74010816-NEGRO";"E74010816-NEGRO";"E74010816-NEGRO";"yolo";"CMCL";"E";"152";"157";"0";"2000";"PMP900000010816";""
"61924";"E74010817-NEGRO";"0";"2000|E74010817-NEGRO";"E74010817-NEGRO";"E74010817-NEGRO";"yolo";"CMCL";"E";"161";"166";"0";"2000";"PMP900000010817";""
"61924";"E74010818-NEGRO";"0";"2000|E74010818-NEGRO";"E74010818-NEGRO";"E74010818-NEGRO";"yolo";"CMCL";"E";"165";"170";"0";"2000";"PMP900000010818";""
"61924";"E74010819-NEGRO";"0";"2000|E74010819-NEGRO";"E74010819-NEGRO";"E74010819-NEGRO";"yolo";"CMCL";"E";"153";"158";"0";"2000";"PMP900000010819";""
"61924";"E74010820-NEGRO";"0";"2000|E74010820-NEGRO";"E74010820-NEGRO";"E74010820-NEGRO";"yolo";"CMCL";"E";"42";"47";"0";"2000";"PMP900000010820";""
"61924";"E74010821-NEGRO";"0";"2000|E74010821-NEGRO";"E74010821-NEGRO";"E74010821-NEGRO";"yolo";"CMCL";"E";"133";"138";"0";"2000";"PMP900000010821";""
"61924";"E74010822-NEGRO";"0";"2000|E74010822-NEGRO";"E74010822-NEGRO";"E74010822-NEGRO";"yolo";"CMCL";"E";"32";"37";"0";"2000";"PMP900000010822";""
"61924";"E74010823-NEGRO";"0";"2000|E74010823-NEGRO";"E74010823-NEGRO";"E74010823-NEGRO";"yolo";"CMCL";"E";"40";"45";"0";"2000";"PMP900000010823";""
"61924";"E74010824-NEGRO";"0";"2000|E74010824-NEGRO";"E74010824-NEGRO";"E74010824-NEGRO";"yolo";"CMCL";"E";"133";"138";"0";"2000";"PMP900000010824";""
"61924";"E74010825-NEGRO";"0";"2000|E74010825-NEGRO";"E74010825-NEGRO";"E74010825-NEGRO";"yolo";"CMCL";"E";"32";"37";"0";"2000";"PMP900000010825";""
"61924";"E74010826-NEGRO";"0";"2000|E74010826-NEGRO";"E74010826-NEGRO";"E74010826-NEGRO";"yolo";"CMCL";"E";"89";"94";"0";"2000";"PMP900000010826";""
"61924";"E74010827-NEGRO";"0";"2000|E74010827-NEGRO";"E74010827-NEGRO";"E74010827-NEGRO";"yolo";"CMCL";"E";"183";"188";"0";"2000";"PMP900000010827";""
"61924";"E74010828-NEGRO";"0";"2000|E74010828-NEGRO";"E74010828-NEGRO";"E74010828-NEGRO";"yolo";"CMCL";"E";"156";"161";"0";"2000";"PMP900000010828";""
"61924";"E74010829-NEGRO";"0";"2000|E74010829-NEGRO";"E74010829-NEGRO";"E74010829-NEGRO";"yolo";"CMCL";"E";"231";"236";"0";"2000";"PMP900000010829";""
"61924";"E74010830-NEGRO";"0";"2000|E74010830-NEGRO";"E74010830-NEGRO";"E74010830-NEGRO";"yolo";"CMCL";"E";"161";"166";"0";"2000";"PMP900000010830";""
"61924";"E74010831-NEGRO";"0";"2000|E74010831-NEGRO";"E74010831-NEGRO";"E74010831-NEGRO";"yolo";"CMCL";"E";"151";"156";"0";"2000";"PMP900000010831";""
"61924";"E74010832-NEGRO";"0";"2000|E74010832-NEGRO";"E74010832-NEGRO";"E74010832-NEGRO";"yolo";"CMCL";"E";"159";"164";"0";"2000";"PMP900000010832";""
"61924";"E74010833-NEGRO";"0";"2000|E74010833-NEGRO";"E74010833-NEGRO";"E74010833-NEGRO";"yolo";"CMCL";"E";"130";"135";"0";"2000";"PMP900000010833";""
"61924";"E74010834-NEGRO";"0";"2000|E74010834-NEGRO";"E74010834-NEGRO";"E74010834-NEGRO";"yolo";"CMCL";"E";"193";"198";"0";"2000";"PMP900000010834";""
"61924";"E74010835-NEGRO";"0";"2000|E74010835-NEGRO";"E74010835-NEGRO";"E74010835-NEGRO";"yolo";"CMCL";"E";"108";"113";"0";"2000";"PMP900000010835";""
"61924";"E74010836-NEGRO";"0";"2000|E74010836-NEGRO";"E74010836-NEGRO";"E74010836-NEGRO";"yolo";"CMCL";"E";"233";"238";"0";"2000";"PMP900000010836";""
"61924";"E74010837-NEGRO";"0";"2000|E74010837-NEGRO";"E74010837-NEGRO";"E74010837-NEGRO";"yolo";"CMCL";"E";"240";"245";"0";"2000";"PMP900000010837";""
"61924";"E74010838-NEGRO";"0";"2000|E74010838-NEGRO";"E74010838-NEGRO";"E74010838-NEGRO";"yolo";"CMCL";"E";"129";"134";"0";"2000";"PMP900000010838";""
"61924";"E74010839-NEGRO";"0";"2000|E74010839-NEGRO";"E74010839-NEGRO";"E74010839-NEGRO";"yolo";"CMCL";"E";"160";"165";"0";"2000";"PMP900000010839";""
"61924";"E74010840-NEGRO";"0";"2000|E74010840-NEGRO";"E74010840-NEGRO";"E74010840-NEGRO";"yolo";"CMCL";"E";"52";"57";"0";"2000";"PMP900000010840";""
"61924";"E74010841-NEGRO";"0";"2000|E74010841-NEGRO";"E74010841-NEGRO";"E74010841-NEGRO";"yolo";"CMCL";"E";"72";"77";"0";"2000";"PMP900000010841";""
"61924";"E74010842-NEGRO";"0";"2000|E74010842-NEGRO";"E74010842-NEGRO";"E74010842-NEGRO";"yolo";"CMCL";"E";"192";"197";"0";"2000";"PMP900000010842";""
"61924";"E74010843-NEGRO";"0";"2000|E74010843-NEGRO";"E74010843-NEGRO";"E74010843-NEGRO";"yolo";"CMCL";"E";"246";"251";"0";"2000";"PMP900000010843";""
"61924";"E74010844-NEGRO";"0";"2000|E74010844-NEGRO";"E74010844-NEGRO";"E74010844-NEGRO";"yolo";"CMCL";"E";"176";"181";"0";"2000";"PMP900000010844";""
"61924";"E74010845-NEGRO";"0";"2000|E74010845-NEGRO";"E74010845-NEGRO";"E74010845-NEGRO";"yolo";"CMCL";"E";"130";"135";"0";"2000";"PMP900000010845";""
"61924";"E74010846-NEGRO";"0";"2000|E74010846-NEGRO";"E74010846-NEGRO";"E74010846-NEGRO";"yolo";"CMCL";"E";"108";"113";"0";"2000";"PMP900000010846";""
"61924";"E74010847-NEGRO";"0";"2000|E74010847-NEGRO";"E74010847-NEGRO";"E74010847-NEGRO";"yolo";"CMCL";"E";"80";"85";"0";"2000";"PMP900000010847";""
"61924";"E74010848-NEGRO";"0";"2000|E74010848-NEGRO";"E74010848-NEGRO";"E74010848-NEGRO";"yolo";"CMCL";"E";"169";"174";"0";"2000";"PMP900000010848";""
"61924";"E74010849-NEGRO";"0";"2000|E74010849-NEGRO";"E74010849-NEGRO";"E74010849-NEGRO";"yolo";"CMCL";"E";"101";"106";"0";"2000";"PMP900000010849";""
"61924";"E74010850-NEGRO";"0";"2000|E74010850-NEGRO";"E74010850-NEGRO";"E74010850-NEGRO";"yolo";"CMCL";"E";"50";"55";"0";"2000";"PMP900000010850";""
"61924";"E74010851-NEGRO";"0";"2000|E74010851-NEGRO";"E74010851-NEGRO";"E74010851-NEGRO";"yolo";"CMCL";"E";"245";"250";"0";"2000";"PMP900000010851";""
"61924";"E74010852-NEGRO";"0";"2000|E74010852-NEGRO";"E74010852-NEGRO";"E74010852-NEGRO";"yolo";"CMCL";"E";"35";"40";"0";"2000";"PMP900000010852";""
"61924";"E74010853-NEGRO";"0";"2000|E74010853-NEGRO";"E74010853-NEGRO";"E74010853-NEGRO";"yolo";"CMCL";"E";"75";"80";"0";"2000";"PMP900000010853";""
"61924";"E74010854-NEGRO";"0";"2000|E74010854-NEGRO";"E74010854-NEGRO";"E74010854-NEGRO";"yolo";"CMCL";"E";"52";"57";"0";"2000";"PMP900000010854";""
"61924";"E74010855-NEGRO";"0";"2000|E74010855-NEGRO";"E74010855-NEGRO";"E74010855-NEGRO";"yolo";"CMCL";"E";"99";"104";"0";"2000";"PMP900000010855";""
"61924";"E74010856-NEGRO";"0";"2000|E74010856-NEGRO";"E74010856-NEGRO";"E74010856-NEGRO";"yolo";"CMCL";"E";"88";"93";"0";"2000";"PMP900000010856";""
"61924";"E74010857-NEGRO";"0";"2000|E74010857-NEGRO";"E74010857-NEGRO";"E74010857-NEGRO";"yolo";"CMCL";"E";"176";"181";"0";"2000";"PMP900000010857";""
"61924";"E74010858-NEGRO";"0";"2000|E74010858-NEGRO";"E74010858-NEGRO";"E74010858-NEGRO";"yolo";"CMCL";"E";"213";"218";"0";"2000";"PMP900000010858";""
"61924";"E74010859-NEGRO";"0";"2000|E74010859-NEGRO";"E74010859-NEGRO";"E74010859-NEGRO";"yolo";"CMCL";"E";"186";"191";"0";"2000";"PMP900000010859";""
"61924";"E74010860-NEGRO";"0";"2000|E74010860-NEGRO";"E74010860-NEGRO";"E74010860-NEGRO";"yolo";"CMCL";"E";"96";"101";"0";"2000";"PMP900000010860";""
"61924";"E74010861-NEGRO";"0";"2000|E74010861-NEGRO";"E74010861-NEGRO";"E74010861-NEGRO";"yolo";"CMCL";"E";"33";"38";"0";"2000";"PMP900000010861";""
"61924";"E74010862-NEGRO";"0";"2000|E74010862-NEGRO";"E74010862-NEGRO";"E74010862-NEGRO";"yolo";"CMCL";"E";"200";"205";"0";"2000";"PMP900000010862";""
"61924";"E74010863-NEGRO";"0";"2000|E74010863-NEGRO";"E74010863-NEGRO";"E74010863-NEGRO";"yolo";"CMCL";"E";"36";"41";"0";"2000";"PMP900000010863";""
"61924";"E74010864-NEGRO";"0";"2000|E74010864-NEGRO";"E74010864-NEGRO";"E74010864-NEGRO";"yolo";"CMCL";"E";"224";"229";"0";"2000";"PMP900000010864";""
"61924";"E74010865-NEGRO";"0";"2000|E74010865-NEGRO";"E74010865-NEGRO";"E74010865-NEGRO";"yolo";"CMCL";"E";"169";"174";"0";"2000";"PMP900000010865";""
"61924";"E74010866-NEGRO";"0";"2000|E74010866-NEGRO";"E74010866-NEGRO";"E74010866-NEGRO";"yolo";"CMCL";"E";"74";"79";"0";"2000";"PMP900000010866";""
"61924";"E74010867-NEGRO";"0";"2000|E74010867-NEGRO";"E74010867-NEGRO";"E74010867-NEGRO";"yolo";"CMCL";"E";"242";"247";"0";"2000";"PMP900000010867";""
"61924";"E74010868-NEGRO";"0";"2000|E74010868-NEGRO";"E74010868-NEGRO";"E74010868-NEGRO";"yolo";"CMCL";"E";"42";"47";"0";"2000";"PMP900000010868";""
"61924";"E74010869-NEGRO";"0";"2000|E74010869-NEGRO";"E74010869-NEGRO";"E74010869-NEGRO";"yolo";"CMCL";"E";"103";"108";"0";"2000";"PMP900000010869";""
"61924";"E74010870-NEGRO";"0";"2000|E74010870-NEGRO";"E74010870-NEGRO";"E74010870-NEGRO";"yolo";"CMCL";"E";"150";"155";"0";"2000";"PMP900000010870";""
"61924";"E74010871-NEGRO";"0";"2000|E74010871-NEGRO";"E74010871-NEGRO";"E74010871-NEGRO";"yolo";"CMCL";"E";"140";"145";"0";"2000";"PMP900000010871";""
"61924";"E74010872-NEGRO";"0";"2000|E74010872-NEGRO";"E74010872-NEGRO";"E74010872-NEGRO";"yolo";"CMCL";"E";"59";"64";"0";"2000";"PMP900000010872";""
"61924";"E74010873-NEGRO";"0";"2000|E74010873-NEGRO";"E74010873-NEGRO";"E74010873-NEGRO";"yolo";"CMCL";"E";"191";"196";"0";"2000";"PMP900000010873";""
"61924";"E74010874-NEGRO";"0";"2000|E74010874-NEGRO";"E74010874-NEGRO";"E74010874-NEGRO";"yolo";"CMCL";"E";"130";"135";"0";"2000";"PMP900000010874";""
"61924";"E74010875-NEGRO";"0";"2000|E74010875-NEGRO";"E74010875-NEGRO";"E74010875-NEGRO";"yolo";"CMCL";"E";"61";"66";"0";"2000";"PMP900000010875";""
"61924";"E74010876-NEGRO";"0";"2000|E74010876-NEGRO";"E74010876-NEGRO";"E74010876-NEGRO";"yolo";"CMCL";"E";"143";"148";"0";"2000";"PMP900000010876";""
"61924";"E74010877-NEGRO";"0";"2000|E74010877-NEGRO";"E74010877-NEGRO";"E74010877-NEGRO";"yolo";"CMCL";"E";"126";"131";"0";"2000";"PMP900000010877";""
"61924";"E74010878-NEGRO";"0";"2000|E74010878-NEGRO";"E74010878-NEGRO";"E74010878-NEGRO";"yolo";"CMCL";"E";"92";"97";"0";"2000";"PMP900000010878";""
"61924";"E74010879-NEGRO";"0";"2000|E74010879-NEGRO";"E74010879-NEGRO";"E74010879-NEGRO";"yolo";"CMCL";"E";"70";"75";"0";"2000";"PMP900000010879";""
"61924";"E74010880-NEGRO";"0";"2000|E74010880-NEGRO";"E74010880-NEGRO";"E74010880-NEGRO";"yolo";"CMCL";"E";"160";"165";"0";"2000";"PMP900000010880";""
"61924";"E74010881-NEGRO";"0";"2000|E74010881-NEGRO";"E74010881-NEGRO";"E74010881-NEGRO";"yolo";"CMCL";"E";"40";"45";"0";"2000";"PMP900000010881";""
"61924";"E74010882-NEGRO";"0";"2000|E74010882-NEGRO";"E74010882-NEGRO";"E74010882-NEGRO";"yolo";"CMCL";"E";"87";"92";"0";"2000";"PMP900000010882";""
"61924";"E74010883-NEGRO";"0";"2000|E74010883-NEGRO";"E74010883-NEGRO";"E74010883-NEGRO";"yolo";"CMCL";"E";"237";"242";"0";"2000";"PMP900000010883";""
"61924";"E74010884-NEGRO";"0";"2000|E74010884-NEGRO";"E74010884-NEGRO";"E74010884-NEGRO";"yolo";"CMCL";"E";"38";"43";"0";"2000";"PMP900000010884";""
"61924";"E74010885-NEGRO";"0";"2000|E74010885-NEGRO";"E74010885-NEGRO";"E74010885-NEGRO";"yolo";"CMCL";"E";"66";"71";"0";"2000";"PMP900000010885";""
"61924";"E74010886-NEGRO";"0";"2000|E74010886-NEGRO";"E74010886-NEGRO";"E74010886-NEGRO";"yolo";"CMCL";"E";"146";"151";"0";"2000";"PMP900000010886";""
"61924";"E74010887-NEGRO";"0";"2000|E74010887-NEGRO";"E74010887-NEGRO";"E74010887-NEGRO";"yolo";"CMCL";"E";"142";"147";"0";"2000";"PMP900000010887";""
"61924";"E74010888-NEGRO";"0";"2000|E74010888-NEGRO";"E74010888-NEGRO";"E74010888-NEGRO";"yolo";"CMCL";"E";"103";"108";"0";"2000";"PMP900000010888";""
"61924";"E74010889-NEGRO";"0";"2000|E74010889-NEGRO";"E74010889-NEGRO";"E74010889-NEGRO";"yolo";"CMCL";"E";"115";"120";"0";"2000";"PMP900000010889";""
